glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAcOS(b1-3)Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAcOS(b1-3)Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)GalOS(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)[Gal(a1-3)]Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35782137/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)]Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)]Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)]Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-3)[Neu5Ac(a2-8)Neu5Ac(a2-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)GalNAc3S,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34831278/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-?)GlcNAc(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-?)GlcNAc(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)GalOS(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)GalOS(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)Man(a1-?)[Gal(b1-?)GlcNAc(b1-?)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)Man(a1-?)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-?)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Gal(b1-?)GlcNAc(b1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Gal(b1-?)GlcNAc(b1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Gal(b1-?)GlcNAc(b1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Gal(b1-?)GlcNAc(b1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-?)GlcNAc(b1-?)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)GlcNAc6S(b1-6)[Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35782137/
Neu5Ac(a2-3)Gal(b1-?)GlcNAcOS(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(?1-?)Gal(b1-?)GlcNAc(?1-?)Gal(b1-3)[Gal(b1-?)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35782137/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(?1-?)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35782137/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-2)[Neu5Ac(a2-6)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-2)[Neu5Ac(a2-6)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-2)[Neu5Ac(a2-6)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-?)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/36711977/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)Gal(b1-3)GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35832079/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)Gal(b1-3)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/28461410/
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,Homo_sapiens,Homo,Hominidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/32236654/
